"","date","year","pollinator","block","plot","sum.visits","bumblebees","hoverflies","other.flies","ref.id","acmi","anlu","assu","caly","cami","capl","clsi","copa","frca","gatr","glma","grass","juba","plmc","plmr","poan","sili","trma","trwo","pc1","pc2","pc3","pc4"
"461","29-Jun-17",2017,1,7,"A",3,3,0,0,"29-Jun-17_2017_1_7_A",0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,5,0,0,0,-1.2104949978875,-0.5162963982108,0.31135287121885,0.736318934817202
"462","29-Jun-17",2017,1,7,"B",4,0,0,4,"29-Jun-17_2017_1_7_B",12,0,0,0,0,0,0,0,0,0,0,2,14,0,0,11,0,0,0,-2.31398013307791,0.0961407124171584,0.855172606945685,-1.29949994305095
"463","29-Jun-17",2017,1,7,"C",0,0,0,0,"29-Jun-17_2017_1_7_C",0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,9,0,0,0,-0.712590246466055,-1.91270302587149,0.381866949251853,0.707352713451107
"464","29-Jun-17",2017,1,7,"D",2,0,1,1,"29-Jun-17_2017_1_7_D",2,0,0,0,0,0,0,0,0,0,0,6,5,0,0,14,0,1,0,-1.56443263733064,-0.593622191999133,0.467188424577232,0.0723083530783394
"465","29-Jun-17",2017,1,8,"A",3,0,0,2,"29-Jun-17_2017_1_8_A",0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,8,0,0,0,-0.955417149050495,-0.329863002606894,0.182186577370191,1.03698202970266
"466","29-Jun-17",2017,1,8,"B",1,0,0,0,"29-Jun-17_2017_1_8_B",1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,5,0,0,0,-1.58533417357847,-0.70172099835287,0.554751377354752,-0.0151059416416342
"467","29-Jun-17",2017,1,8,"C",1,0,0,1,"29-Jun-17_2017_1_8_C",2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,0,0,0,0.446200224940782,-0.73483975256514,0.433399401025173,0.372711653509725
"468","29-Jun-17",2017,1,8,"D",0,0,0,0,"29-Jun-17_2017_1_8_D",0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,6,0,0,0,-1.82091863553964,-0.526322251544566,0.336358122659794,0.612369942631814
"469","30-Jun-17",2017,1,13,"A",3,0,1,2,"30-Jun-17_2017_1_13_A",0,0,0,0,0,0,0,0,0,0,46,51,6,0,0,11,0,0,0,-1.44709992233716,-2.77608410146385,-0.919266968285979,0.401543521110107
"470","30-Jun-17",2017,1,13,"B",1,0,0,1,"30-Jun-17_2017_1_13_B",0,0,0,0,0,0,0,0,0,0,9,9,4,0,0,1,0,0,0,-0.908313533583421,-0.88865324762713,-0.319774162134907,0.312789670226989
"471","30-Jun-17",2017,1,13,"C",3,0,0,3,"30-Jun-17_2017_1_13_C",0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1.29040546419888,-1.3112147312464,0.560878067748249,0.520437903556957
"472","30-Jun-17",2017,1,13,"D",7,0,5,2,"30-Jun-17_2017_1_13_D",0,0,0,0,0,0,0,0,0,0,104,24,14,0,17,9,0,0,0,-2.34230438613534,-2.44036607238335,-1.34871404568044,0.138793485385069
"473","30-Jun-17",2017,1,21,"A",1,0,0,1,"30-Jun-17_2017_1_21_A",0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1.11294359865628,-0.805214900044912,0.49924501419243,0.60956190279464
"474","30-Jun-17",2017,1,21,"B",0,0,0,0,"30-Jun-17_2017_1_21_B",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0.396771856451513,0.45608817494227,0.235378828458085,1.03942192413941
"475","30-Jun-17",2017,1,21,"C",0,0,0,0,"30-Jun-17_2017_1_21_C",0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,2,0,0,0,-0.471439153722177,-1.2442019490451,0.491912835950185,0.464329106502061
"476","30-Jun-17",2017,1,21,"D",2,0,0,0,"30-Jun-17_2017_1_21_D",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.808433840639578,0.0630386015427979,0.393487835506588,0.762491251071051
"477","30-Jun-17",2017,1,22,"A",1,0,0,1,"30-Jun-17_2017_1_22_A",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0.644071840650248,-0.24904219139352,0.321266876145797,0.915224178692429
"478","30-Jun-17",2017,1,22,"B",0,0,0,0,"30-Jun-17_2017_1_22_B",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0.52042184855088,0.103522991774375,0.278322852301941,0.977323051415919
"479","30-Jun-17",2017,1,22,"C",0,0,0,0,"30-Jun-17_2017_1_22_C",0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0.465122493171115,0.262304637306275,0.259590941323971,1.008537481265
"480","30-Jun-17",2017,1,22,"D",1,0,0,1,"30-Jun-17_2017_1_22_D",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,2,0,0.460925356774803,-0.305226607544898,0.269537557998942,1.02622188294424
"481","30-Jun-17",2017,1,23,"A",1,0,0,1,"30-Jun-17_2017_1_23_A",2,0,0,0,0,0,0,0,0,0,0,34,2,0,0,2,0,0,0,0.113776520735082,-1.6295805410928,0.788642261853199,-0.393490510545136
"482","30-Jun-17",2017,1,23,"B",8,4,1,3,"30-Jun-17_2017_1_23_B",2,0,0,0,17,0,0,0,0,0,0,24,3,0,0,2,0,0,0,-0.0831288008082107,-1.6443985278344,-1.73310670315944,-1.23435597791785
"483","30-Jun-17",2017,1,23,"C",0,0,0,0,"30-Jun-17_2017_1_23_C",1,0,0,0,0,0,0,0,0,0,0,7,3,0,0,2,0,0,0,-0.640971112720203,-0.438113982431329,0.566241435597003,0.0559179909830598
"484","30-Jun-17",2017,1,23,"D",0,0,0,0,"30-Jun-17_2017_1_23_D",1,0,0,0,26,0,0,0,0,0,14,27,5,0,1,0,0,0,0,-0.275415301813627,-2.01562434846613,-2.98307306324179,-1.57229614296417
"485","30-Jun-17",2017,1,24,"A",1,0,0,1,"30-Jun-17_2017_1_24_A",0,0,0,0,4,0,0,0,0,0,8,7,0,0,0,8,0,0,0,-0.00831125735425632,-0.688070056251911,-2.09505281820312,0.840284877682798
"486","30-Jun-17",2017,1,24,"B",0,0,0,0,"30-Jun-17_2017_1_24_B",0,0,0,0,9,0,0,0,0,0,26,8,3,0,0,7,0,0,0,-1.18658827186875,-1.22497712497478,-2.91398339212803,0.118335938655983
"487","30-Jun-17",2017,1,24,"C",0,0,0,0,"30-Jun-17_2017_1_24_C",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0.323843963653619,0.207331578535086,0.201195859098199,1.11710467683082
"488","30-Jun-17",2017,1,24,"D",0,0,0,0,"30-Jun-17_2017_1_24_D",1,0,0,0,2,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0.476544876546339,-0.6117759010118,-0.604925448425383,0.342848795576609
"489","30-Jun-17",2017,1,25,"A",0,0,0,0,"30-Jun-17_2017_1_25_A",0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0.17186049904696,-0.355197717317615,-1.30461716591076,0.891052145161993
"490","30-Jun-17",2017,1,25,"B",0,0,0,0,"30-Jun-17_2017_1_25_B",0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0.276904276609719,-0.740484699924117,-1.88726761534657,0.677221762202208
"491","30-Jun-17",2017,1,25,"C",0,0,0,0,"30-Jun-17_2017_1_25_C",1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0.210868341724927,-0.50393944699538,0.268873281155261,0.802204050799836
"492","30-Jun-17",2017,1,25,"D",2,0,0,2,"30-Jun-17_2017_1_25_D",1,0,0,0,2,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0.338708214741763,-0.218760041558058,-0.652796546438364,0.412072425701506
"493","31-Jul-17",2017,3,7,"A",1,0,0,0,"31-Jul-17_2017_3_7_A",9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.950886883595009,0.728842203463269,0.885468193441827,-0.948597033749353
"494","31-Jul-17",2017,3,7,"B",0,0,0,0,"31-Jul-17_2017_3_7_B",17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1.15446590844553,0.422021689066815,1.06913142616857,-1.46936853614384
"495","31-Jul-17",2017,3,7,"C",2,0,0,1,"31-Jul-17_2017_3_7_C",4,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1.28263918741687,-0.522404795839808,0.871647995191885,-0.618675234466192
"496","31-Jul-17",2017,3,7,"D",1,0,1,0,"31-Jul-17_2017_3_7_D",6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1.02603512331056,0.348518688669619,0.84302236593925,-0.732368676130901
"497","31-Jul-17",2017,3,8,"A",0,0,0,0,"31-Jul-17_2017_3_8_A",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.808433840639578,0.0630386015427979,0.393487835506588,0.762491251071051
"498","31-Jul-17",2017,3,8,"B",0,0,0,0,"31-Jul-17_2017_3_8_B",1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.979330566187599,-0.101543138204018,0.586048367869823,0.183111765929661
"499","31-Jul-17",2017,3,8,"C",0,0,0,0,"31-Jul-17_2017_3_8_C",3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1.07358684487601,-0.0475987565466808,0.751991436523896,-0.357777742187048
"500","31-Jul-17",2017,3,8,"D",0,0,0,0,"31-Jul-17_2017_3_8_D",1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.800080083179645,0.409556606338191,0.52379412194856,0.273134035571132
"501","31-Jul-17",2017,3,9,"A",0,0,0,0,"31-Jul-17_2017_3_9_A",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1.01981489830896,-0.539675560020112,0.466901129163725,0.656332526970048
"502","31-Jul-17",2017,3,9,"B",0,0,0,0,"31-Jul-17_2017_3_9_B",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458661133828738,1.89451537330906,0.616347273939139,-0.337662627819849
"503","31-Jul-17",2017,3,9,"C",1,0,1,0,"31-Jul-17_2017_3_9_C",3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1.07358684487601,-0.0475987565466808,0.751991436523896,-0.357777742187048
"504","31-Jul-17",2017,3,9,"D",0,0,0,0,"31-Jul-17_2017_3_9_D",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1.04085485425999,-0.599667120049951,0.47420837079548,0.645765946863349
"505","31-Jul-17",2017,3,10,"A",0,0,0,0,"31-Jul-17_2017_3_10_A",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1.04085485425999,-0.599667120049951,0.47420837079548,0.645765946863349
"506","31-Jul-17",2017,3,10,"B",0,0,0,0,"31-Jul-17_2017_3_10_B",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.808433840639578,0.0630386015427979,0.393487835506588,0.762491251071051
"507","31-Jul-17",2017,3,10,"C",0,0,0,0,"31-Jul-17_2017_3_10_C",0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.764670762571314,0.20520336878662,0.382457558461749,0.787449886138319
"508","31-Jul-17",2017,3,10,"D",0,0,0,0,"31-Jul-17_2017_3_10_D",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.550043237730437,0.79979182486945,0.303747981714755,0.892258870870864
"509","31-Jul-17",2017,3,11,"A",0,0,0,0,"31-Jul-17_2017_3_11_A",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.705823804491238,0.355612224680854,0.357851053294486,0.814023543687842
"510","31-Jul-17",2017,3,11,"B",0,0,0,0,"31-Jul-17_2017_3_11_B",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.550043237730437,0.79979182486945,0.303747981714755,0.892258870870864
"511","31-Jul-17",2017,3,11,"C",0,0,0,0,"31-Jul-17_2017_3_11_C",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.946270502444154,-0.329977257910944,0.441358933519569,0.693267620946154
"512","31-Jul-17",2017,3,11,"D",0,0,0,0,"31-Jul-17_2017_3_11_D",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.637774303300456,0.549642846474435,0.334217251528037,0.848199019493351
"513","31-Jul-17",2017,3,12,"A",0,0,0,0,"31-Jul-17_2017_3_12_A",0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375896381256135,1.49900053236312,-2.42146275138999,0.23201364020141
"514","31-Jul-17",2017,3,12,"B",0,0,0,0,"31-Jul-17_2017_3_12_B",2,0,0,0,1,0,0,1,0,0,0,18,0,0,0,0,0,0,0,1.30643957715177,-0.735469377931229,0.136570615951457,-0.470990494515498
"515","31-Jul-17",2017,3,12,"C",0,0,0,0,"31-Jul-17_2017_3_12_C",0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.555170923788228,0.947388568115664,-1.82741912131588,0.291193337653986
"516","31-Jul-17",2017,3,12,"D",0,0,0,0,"31-Jul-17_2017_3_12_D",0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1.20859610709354,-1.07795041409615,0.532465425559327,0.561523784503821
"517","31-Jul-17",2017,3,13,"A",0,0,0,0,"31-Jul-17_2017_3_13_A",0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1.11294359865628,-0.805214900044912,0.49924501419243,0.60956190279464
"518","31-Jul-17",2017,3,13,"B",0,0,0,0,"31-Jul-17_2017_3_13_B",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.849155360969843,-0.0530713150884746,0.407630545185175,0.742040295392348
"519","31-Jul-17",2017,3,13,"C",0,0,0,0,"31-Jul-17_2017_3_13_C",0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1.29040546419888,-1.3112147312464,0.560878067748249,0.520437903556957
"520","31-Jul-17",2017,3,13,"D",0,0,0,0,"31-Jul-17_2017_3_13_D",0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1.15765156011354,-0.932691419473854,0.514772227176706,0.587108896845151
"521","31-Jul-17",2017,3,14,"A",0,0,0,0,"31-Jul-17_2017_3_14_A",1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1.15479269732764,-0.601841094994048,0.646986907496386,0.0949920631746354
"522","31-Jul-17",2017,3,14,"B",0,0,0,0,"31-Jul-17_2017_3_14_B",0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0.386050671174751,0.919330786936207,-0.450720708011738,0.668197354396158
"523","31-Jul-17",2017,3,14,"C",2,0,0,1,"31-Jul-17_2017_3_14_C",0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.813579369366212,0.0759175400206283,0.401882245597213,0.764630537355803
"524","31-Jul-17",2017,3,14,"D",0,0,0,0,"31-Jul-17_2017_3_14_D",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.885074287499191,-0.155487519861354,0.420105299215749,0.724001274046371
"525","6-Aug-18",2018,3,17,"A",0,0,0,0,"6-Aug-18_2018_3_17_A",4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553222838937241,2.69735454518835,0.416703262598246,-0.866150829322857
"526","6-Aug-18",2018,3,17,"B",0,0,0,0,"6-Aug-18_2018_3_17_B",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27806957731118,2.18672429507722,0.104975110558118,0.706139588127125
"527","6-Aug-18",2018,3,17,"C",0,0,0,0,"6-Aug-18_2018_3_17_C",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259942499811455,2.04029290816362,0.143786649345977,0.839068836682703
"528","6-Aug-18",2018,3,17,"D",0,0,0,0,"6-Aug-18_2018_3_17_D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215012187961683,1.75507116960025,0.187390664213762,1.06051646769536
"529","6-Aug-18",2018,3,18,"A",0,0,0,0,"6-Aug-18_2018_3_18_A",8,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0.641425752738197,2.62458345099349,0.636414804429818,-1.33628850293023
"530","6-Aug-18",2018,3,18,"B",0,0,0,0,"6-Aug-18_2018_3_18_B",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27806957731118,2.18672429507722,0.104975110558118,0.706139588127125
"531","6-Aug-18",2018,3,18,"C",0,0,0,0,"6-Aug-18_2018_3_18_C",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259942499811455,2.04029290816362,0.143786649345977,0.839068836682703
"532","6-Aug-18",2018,3,18,"D",1,0,0,1,"6-Aug-18_2018_3_18_D",8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576854911668476,2.35772393918016,0.631002192700724,-1.00843958666987
"533","7-Aug-18",2018,3,12,"A",0,0,0,0,"7-Aug-18_2018_3_12_A",1,0,5,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.568446732671773,2.35046919792967,-2.17436189891716,-0.85730783864981
"534","7-Aug-18",2018,3,12,"B",5,0,0,5,"7-Aug-18_2018_3_12_B",5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.465539347975466,1.93801023985788,0.594291176324993,-0.369227933908133
"535","7-Aug-18",2018,3,12,"C",1,1,0,0,"7-Aug-18_2018_3_12_C",4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545543781078188,1.70257864547192,-1.23819698762091,-0.770482588900711
"536","7-Aug-18",2018,3,12,"D",0,0,0,0,"7-Aug-18_2018_3_12_D",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30926846665009,1.80901555125759,0.353333732867835,0.519626959578647
"537","7-Aug-18",2018,3,13,"A",2,0,2,0,"7-Aug-18_2018_3_13_A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30926846665009,1.80901555125759,0.353333732867835,0.519626959578647
"538","7-Aug-18",2018,3,13,"B",0,0,0,0,"7-Aug-18_2018_3_13_B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30926846665009,1.80901555125759,0.353333732867835,0.519626959578647
"539","7-Aug-18",2018,3,13,"C",1,0,1,0,"7-Aug-18_2018_3_13_C",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458661133828738,1.89451537330906,0.616347273939139,-0.337662627819849
"540","7-Aug-18",2018,3,13,"D",2,0,0,2,"7-Aug-18_2018_3_13_D",3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.414426456832991,1.93189766536868,0.484318713891243,-0.0712923750117772
"541","7-Aug-18",2018,3,14,"A",0,0,0,0,"7-Aug-18_2018_3_14_A",4,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672720925434062,2.70350799701291,-1.1740795411299,-1.49247165045891
"542","7-Aug-18",2018,3,14,"B",2,1,1,0,"7-Aug-18_2018_3_14_B",0,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466672463264255,2.66592782046924,-1.57612716827363,-0.308544015660211
"543","7-Aug-18",2018,3,14,"C",2,1,0,1,"7-Aug-18_2018_3_14_C",0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399458476778291,2.70361011749991,-0.60865821448125,0.0414490546479483
"544","7-Aug-18",2018,3,14,"D",4,4,0,0,"7-Aug-18_2018_3_14_D",0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.381348694488288,2.88802242648986,-0.0507195808733739,0.136957016731305
"545","7-Aug-18",2018,3,15,"A",2,1,1,0,"7-Aug-18_2018_3_15_A",3,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.540005462337959,2.47956603193603,-0.227147741591193,-0.763678103371809
"546","7-Aug-18",2018,3,15,"B",0,0,0,0,"7-Aug-18_2018_3_15_B",0,0,8,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.466558686464493,2.52761965419201,-1.83244816342021,-0.286460415087747
"547","7-Aug-18",2018,3,15,"C",2,0,0,2,"7-Aug-18_2018_3_15_C",0,0,2,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.406972055006356,2.06784661337046,-1.84345064373812,0.0484430515696656
"548","7-Aug-18",2018,3,15,"D",8,4,4,0,"7-Aug-18_2018_3_15_D",0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400127349761018,2.52446971347393,-0.934174276430312,0.0479293535170206
"549","7-Aug-18",2018,3,16,"A",25,25,0,0,"7-Aug-18_2018_3_16_A",5,0,111,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.832593967462212,3.63878746694021,-1.3200462327858,-2.38679429474555
"550","7-Aug-18",2018,3,16,"B",0,0,0,0,"7-Aug-18_2018_3_16_B",0,0,23,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.415203852321815,3.11618529433639,-0.108034349561926,-0.0462162963270932
"551","7-Aug-18",2018,3,16,"C",24,20,4,0,"7-Aug-18_2018_3_16_C",2,0,65,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.720285535548878,3.38932250422809,-1.59346167828206,-1.73641332515944
"552","7-Aug-18",2018,3,16,"D",2,0,2,0,"7-Aug-18_2018_3_16_D",0,0,22,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.514055532414616,2.97836064467825,-1.68146187806192,-0.551281341246876
"553","7-Aug-18",2018,3,20,"A",12,12,0,0,"7-Aug-18_2018_3_20_A",0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406271760931693,3.06431967007838,-0.0625842199492961,-0.0143451996820172
"554","7-Aug-18",2018,3,20,"B",12,10,2,0,"7-Aug-18_2018_3_20_B",1,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537271724595593,2.87200031774893,-0.824285640501515,-0.733987413096914
"555","7-Aug-18",2018,3,20,"C",0,0,0,0,"7-Aug-18_2018_3_20_C",6,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.649841105888258,2.75406414597948,-0.137267291842445,-1.38996892425351
"556","7-Aug-18",2018,3,20,"D",14,14,0,0,"7-Aug-18_2018_3_20_D",1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491680205369,3.05769707699115,0.11492290433696,-0.505510671881805
"557","7-Aug-18",2018,3,21,"A",0,0,0,0,"7-Aug-18_2018_3_21_A",21,0,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0.758716586132388,2.80917385106941,0.773976089988422,-2.0699811458957
"558","7-Aug-18",2018,3,21,"B",1,0,0,1,"7-Aug-18_2018_3_21_B",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349053249773228,2.08135835134312,0.301335307909425,0.296040042281241
"559","7-Aug-18",2018,3,21,"C",2,0,0,0,"7-Aug-18_2018_3_21_C",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528124768256235,1.93427052658909,0.738641606127552,-0.736279585547347
"560","7-Aug-18",2018,3,21,"D",1,0,1,0,"7-Aug-18_2018_3_21_D",1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.362809678066684,2.16834808444077,0.257223112681133,0.232909430104673
"561","7-Aug-18",2018,3,22,"A",0,0,0,0,"7-Aug-18_2018_3_22_A",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364404855140331,1.84057099165172,0.450404205285065,0.20322688029686
"562","7-Aug-18",2018,3,22,"B",0,0,0,0,"7-Aug-18_2018_3_22_B",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307389593644297,2.38743156855914,0.0666540604129362,0.541363722773251
"563","7-Aug-18",2018,3,22,"C",0,0,0,0,"7-Aug-18_2018_3_22_C",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294581754207958,2.29975676977132,0.0833938142969407,0.613342633100544
"564","7-Aug-18",2018,3,22,"D",1,0,0,1,"7-Aug-18_2018_3_22_D",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.355931463919956,2.12485321789195,0.279279210295279,0.264474736192957
"565","8-Aug-18",2018,3,3,"A",0,0,0,0,"8-Aug-18_2018_3_3_A",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317854360434318,2.45906709516275,0.0529766855997075,0.482552670829718
"566","8-Aug-18",2018,3,3,"B",8,8,0,0,"8-Aug-18_2018_3_3_B",0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366486977808555,2.79197686999285,-0.0105857949908855,0.209241717615389
"567","8-Aug-18",2018,3,3,"C",3,3,0,0,"8-Aug-18_2018_3_3_C",5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578015483198151,2.71154377356565,0.460351999063907,-1.00842337971207
"568","8-Aug-18",2018,3,3,"D",10,9,0,1,"8-Aug-18_2018_3_3_D",0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.422580528134718,3.17237045535015,-0.0969659824764919,-0.0989093691734495
"569","8-Aug-18",2018,3,4,"A",11,10,1,0,"8-Aug-18_2018_3_4_A",0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389759584034915,2.95128719538429,-0.0410029236881187,0.0784517553445641
"570","8-Aug-18",2018,3,4,"B",7,7,0,0,"8-Aug-18_2018_3_4_B",0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425290768957668,3.19451240946348,-0.0874419264387634,-0.121230321096926
"571","8-Aug-18",2018,3,4,"C",7,7,0,0,"8-Aug-18_2018_3_4_C",0,0,39,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.437645654508204,3.27339770126949,-0.124299302092962,-0.179426855592683
"572","8-Aug-18",2018,3,4,"D",0,0,0,0,"8-Aug-18_2018_3_4_D",0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413936103577371,3.11678517002791,-0.0726014605782909,-0.0574181187916761
"573","8-Aug-18",2018,3,5,"A",0,0,0,0,"8-Aug-18_2018_3_5_A",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433868489567828,1.88032614493175,0.572698537473478,-0.195390077430638
"574","8-Aug-18",2018,3,5,"B",0,0,0,0,"8-Aug-18_2018_3_5_B",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364404855140331,1.84057099165172,0.450404205285065,0.20322688029686
"575","8-Aug-18",2018,3,5,"C",1,0,0,0,"8-Aug-18_2018_3_5_C",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458661133828738,1.89451537330906,0.616347273939139,-0.337662627819849
"576","8-Aug-18",2018,3,5,"D",0,0,0,0,"8-Aug-18_2018_3_5_D",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364404855140331,1.84057099165172,0.450404205285065,0.20322688029686
"577","8-Aug-18",2018,3,19,"A",0,0,0,0,"8-Aug-18_2018_3_19_A",28,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864166971471423,3.32638045096363,0.743564053845344,-2.64197615057689
